Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,lag_demand_1,lag_demand_7,lag_demand_30,rolling_mean_7,rolling_mean_30,seasonal_index,expected_promo_uplift,price_elasticity,stock_cover_days,inventory_turnover,lead_time_demand
2022-03-26,S005,P0009,Toys,South,295,214,68,229.1,75.79,10,Rainy,0,77.12,Winter,299.0,35.0,126.0,209.28571428571428,162.63333333333333,1.0026814243408946,0.0,-0.7483999225238834,1.4088831275158629,0.7251779057946458,1465.0
2022-03-27,S005,P0009,Toys,North,472,90,112,81.79,15.9,10,Cloudy,0,16.62,Summer,214.0,452.0,43.0,157.57142857142858,164.2,0.9924041127832443,0.0,-0.7483999225238834,2.9935670925070217,0.19063757678457952,1103.0
2022-03-28,S005,P0009,Clothing,South,302,200,141,191.15,13.08,5,Sunny,0,12.45,Winter,90.0,108.0,379.0,170.71428571428572,158.23333333333332,1.0026814243408946,0.0,-0.7483999225238834,1.7680020071924396,0.6620324395895398,1195.0
2022-03-29,S005,P0009,Clothing,South,225,130,63,131.33,54.09,10,Rainy,0,56.88,Autumn,200.0,217.0,396.0,158.28571428571428,149.36666666666667,1.0096550398328077,0.0,-0.7483999225238834,1.4205826643817083,0.5775211017325633,1108.0
2022-03-30,S005,P0009,Electronics,South,114,112,140,128.49,49.18,15,Snowy,1,46.33,Autumn,130.0,103.0,366.0,159.57142857142858,140.9,1.0096550398328077,0.0,-0.7483999225238834,0.7139661805493424,0.9815950920245399,1117.0
2022-03-31,S005,P0009,Toys,South,315,126,192,143.92,55.89,5,Sunny,1,56.71,Spring,112.0,72.0,69.0,167.28571428571428,142.8,0.9953244926435111,0.0,-0.7483999225238834,1.8818810275667834,0.39987305617264357,1171.0
2022-04-01,S005,P0009,Clothing,East,459,224,79,221.84,45.16,5,Cloudy,1,47.71,Spring,126.0,299.0,257.0,156.57142857142858,141.7,0.9953244926435111,0.0,-0.7483999225238834,2.929698185465487,0.4879111304726639,1096.0
2022-04-02,S005,P0009,Electronics,West,412,150,131,163.74,35.93,5,Rainy,0,39.38,Winter,224.0,214.0,235.0,147.42857142857142,138.86666666666667,1.0026814243408946,0.0,-0.7483999225238834,2.792679384138666,0.36398932297985925,1032.0
2022-04-03,S005,P0009,Electronics,East,303,215,118,220.44,60.04,20,Snowy,1,62.01,Autumn,150.0,90.0,20.0,165.28571428571428,145.36666666666667,1.0096550398328077,0.0,-0.7483999225238834,1.83208084996113,0.7093368525239194,1157.0
2022-04-04,S005,P0009,Clothing,East,101,45,78,49.43,84.27,0,Cloudy,1,88.64,Spring,215.0,200.0,208.0,143.14285714285714,139.93333333333334,0.9953244926435111,0.0,-0.7483999225238834,0.7050962401515908,0.4451038575667656,1002.0
2022-04-05,S005,P0009,Electronics,South,465,50,167,43.44,34.09,15,Snowy,0,33.56,Spring,45.0,130.0,7.0,131.71428571428572,141.36666666666667,0.9953244926435111,0.0,-0.7483999225238834,3.527690473610057,0.1075037626316921,922.0
2022-04-06,S005,P0009,Groceries,North,335,120,50,128.51,93.62,15,Sunny,1,93.1,Winter,50.0,112.0,32.0,132.85714285714286,144.3,1.0026814243408946,0.0,-0.7483999225238834,2.519608896529494,0.35810205908683973,930.0
2022-04-07,S005,P0009,Groceries,West,105,46,118,39.49,64.73,20,Cloudy,0,67.02,Summer,120.0,126.0,214.0,121.42857142857143,138.7,0.9924041127832443,0.0,-0.7483999225238834,0.8639943575878688,0.4376784015223597,850.0
2022-04-08,S005,P0009,Furniture,North,326,131,142,145.64,58.0,20,Snowy,1,57.98,Spring,46.0,224.0,179.0,108.14285714285714,137.1,0.9953244926435111,0.0,-0.7483999225238834,3.0117460736439225,0.4017172646427476,757.0
2022-04-09,S005,P0009,Furniture,East,486,417,20,434.33,40.72,15,Snowy,1,43.01,Summer,131.0,150.0,98.0,146.28571428571428,147.73333333333332,0.9924041127832443,0.0,-0.7483999225238834,3.319996096418464,0.8578481793869573,1024.0
2022-04-10,S005,P0009,Clothing,West,363,220,154,215.46,88.15,5,Rainy,0,83.69,Spring,417.0,215.0,270.0,147.0,146.06666666666666,0.9953244926435111,0.0,-0.7483999225238834,2.467709041468389,0.6058936931974662,1029.0
2022-04-11,S005,P0009,Toys,North,391,54,122,61.1,12.88,10,Cloudy,1,11.99,Spring,220.0,45.0,227.0,148.28571428571428,140.3,0.9953244926435111,0.0,-0.7483999225238834,2.635024549918167,0.13807210432114547,1038.0
2022-04-12,S005,P0009,Furniture,North,172,119,39,114.83,69.19,20,Snowy,0,71.62,Spring,54.0,50.0,42.0,158.14285714285714,142.86666666666667,0.9953244926435111,0.0,-0.7483999225238834,1.0869368962715538,0.6914584543869844,1107.0
2022-04-13,S005,P0009,Clothing,East,390,283,194,294.86,74.36,10,Snowy,1,78.09,Summer,119.0,120.0,64.0,181.42857142857142,150.16666666666666,0.9924041127832443,0.0,-0.7483999225238834,2.1484221295349024,0.7254550115355036,1270.0
2022-04-14,S005,P0009,Toys,East,157,118,129,134.86,70.34,15,Snowy,1,74.48,Spring,283.0,46.0,95.0,191.71428571428572,150.93333333333334,0.9953244926435111,0.0,-0.7483999225238834,0.8185000372384003,0.7511139401654997,1342.0
2022-04-15,S005,P0009,Toys,West,408,44,42,60.49,15.74,0,Rainy,1,18.53,Autumn,118.0,131.0,49.0,179.28571428571428,150.76666666666668,1.0096550398328077,0.0,-0.7483999225238834,2.274428605558653,0.10781671159029649,1255.0
2022-04-16,S005,P0009,Groceries,South,268,143,163,135.6,61.55,5,Sunny,1,65.83,Winter,44.0,417.0,87.0,140.14285714285714,152.63333333333333,1.0026814243408946,0.0,-0.7483999225238834,1.910970764999491,0.5333830660201417,981.0
2022-04-17,S005,P0009,Clothing,East,343,284,44,282.61,58.07,20,Snowy,0,62.51,Autumn,143.0,220.0,42.0,149.28571428571428,160.7,1.0096550398328077,0.0,-0.7483999225238834,2.2960696184374108,0.8277470125327893,1045.0
2022-04-18,S005,P0009,Toys,South,89,86,42,89.26,76.64,0,Rainy,0,79.06,Autumn,284.0,54.0,35.0,153.85714285714286,162.4,1.0096550398328077,0.0,-0.7483999225238834,0.5780829544400111,0.9652076318742986,1077.0
2022-04-19,S005,P0009,Electronics,West,271,81,145,93.17,70.55,5,Sunny,1,70.89,Autumn,86.0,119.0,452.0,148.42857142857142,150.03333333333333,1.0096550398328077,0.0,-0.7483999225238834,1.8245647783014334,0.2987827369974179,1039.0
2022-04-20,S005,P0009,Electronics,East,300,173,50,170.26,98.84,5,Snowy,1,96.7,Spring,81.0,283.0,108.0,132.71428571428572,152.2,0.9953244926435111,0.0,-0.7483999225238834,2.2587931590835755,0.5764745084971675,929.0
2022-04-21,S005,P0009,Toys,East,379,85,173,95.01,32.6,20,Cloudy,1,37.18,Spring,173.0,118.0,217.0,128.0,147.8,0.9953244926435111,0.0,-0.7483999225238834,2.958626073380172,0.22421524663677128,896.0
2022-04-22,S005,P0009,Electronics,North,62,33,153,31.14,32.17,5,Rainy,1,29.9,Spring,85.0,44.0,103.0,126.42857142857143,145.46666666666667,0.9953244926435111,0.0,-0.7483999225238834,0.4900079033532799,0.5314009661835749,885.0
2022-04-23,S005,P0009,Toys,South,279,120,52,129.7,30.6,0,Cloudy,0,31.62,Winter,33.0,143.0,72.0,123.14285714285714,147.06666666666666,1.0026814243408946,0.0,-0.7483999225238834,2.263822881650632,0.4299534217126478,862.0
2022-04-24,S005,P0009,Furniture,East,94,59,128,62.06,10.96,15,Snowy,1,6.16,Autumn,120.0,284.0,299.0,91.0,139.06666666666666,1.0096550398328077,0.0,-0.7483999225238834,1.0318331503841933,0.6269925611052073,637.0
2022-04-25,S005,P0009,Furniture,West,224,31,200,32.39,57.13,15,Snowy,1,59.08,Summer,59.0,86.0,214.0,83.14285714285714,132.96666666666667,0.9924041127832443,0.0,-0.7483999225238834,2.6909215719924493,0.13833110218652386,582.0
2022-04-26,S005,P0009,Furniture,West,364,137,74,142.65,45.99,15,Rainy,0,50.18,Autumn,31.0,81.0,90.0,91.14285714285714,134.53333333333333,1.0096550398328077,0.0,-0.7483999225238834,3.989353374041021,0.37627025542433395,638.0
2022-04-27,S005,P0009,Toys,East,308,228,59,229.17,41.53,20,Cloudy,0,45.53,Spring,137.0,173.0,200.0,99.0,135.46666666666667,0.9953244926435111,0.0,-0.7483999225238834,3.107971745711403,0.7400194741966893,693.0
2022-04-28,S005,P0009,Toys,West,487,330,160,344.07,84.47,20,Sunny,1,83.15,Autumn,228.0,85.0,130.0,134.0,142.13333333333333,1.0096550398328077,0.0,-0.7483999225238834,3.6316181953765847,0.6774789570929993,938.0
2022-04-29,S005,P0009,Toys,North,98,37,195,48.56,73.5,20,Sunny,0,71.68,Summer,330.0,33.0,112.0,134.57142857142858,139.63333333333333,0.9924041127832443,0.0,-0.7483999225238834,0.7276970404158268,0.37716615698267075,942.0000000000001
2022-04-30,S005,P0009,Furniture,South,274,69,57,86.4,32.52,10,Rainy,1,27.66,Spring,37.0,120.0,126.0,127.28571428571429,137.73333333333332,0.9953244926435111,0.0,-0.7483999225238834,2.1509476281260516,0.2517329441809558,891.0
2022-05-01,S005,P0009,Furniture,West,351,15,102,8.07,72.03,15,Snowy,1,73.15,Autumn,69.0,59.0,224.0,121.0,130.76666666666668,1.0096550398328077,0.0,-0.7483999225238834,2.898431048720066,0.042722870976929644,847.0
2022-05-02,S005,P0009,Furniture,North,289,241,187,231.42,32.03,15,Sunny,0,27.31,Winter,15.0,31.0,150.0,151.0,133.8,1.0026814243408946,0.0,-0.7483999225238834,1.912640635340834,0.833621584226911,1057.0
2022-05-03,S005,P0009,Furniture,South,273,238,155,242.35,77.67,5,Cloudy,0,72.79,Summer,241.0,137.0,215.0,165.42857142857142,134.56666666666666,0.9924041127832443,0.0,-0.7483999225238834,1.6492621040821611,0.871475649945075,1158.0
2022-05-04,S005,P0009,Clothing,West,331,36,67,42.82,79.91,20,Sunny,1,76.97,Spring,238.0,228.0,45.0,138.0,134.26666666666668,0.9953244926435111,0.0,-0.7483999225238834,2.396813902968863,0.10872848082150408,966.0
2022-05-05,S005,P0009,Clothing,North,105,76,122,68.75,98.26,10,Cloudy,0,96.42,Autumn,36.0,330.0,50.0,101.71428571428571,135.13333333333333,1.0096550398328077,0.0,-0.7483999225238834,1.0312894626069877,0.7231208372978116,712.0
2022-05-06,S005,P0009,Furniture,West,376,308,155,300.03,56.93,20,Sunny,0,55.69,Winter,76.0,37.0,120.0,140.42857142857142,141.4,1.0026814243408946,0.0,-0.7483999225238834,2.6756124834807364,0.8189311353363466,982.9999999999999
2022-05-07,S005,P0009,Groceries,West,323,267,199,274.06,21.36,15,Snowy,1,17.18,Autumn,308.0,69.0,46.0,168.71428571428572,148.76666666666668,1.0096550398328077,0.0,-0.7483999225238834,1.9133451806719133,0.8263695450324976,1181.0
2022-05-08,S005,P0009,Furniture,East,75,68,186,73.89,83.67,10,Sunny,0,78.95,Summer,267.0,15.0,131.0,176.28571428571428,146.66666666666666,0.9924041127832443,0.0,-0.7483999225238834,0.4252045031181664,0.9054593874833556,1234.0
2022-05-09,S005,P0009,Toys,East,75,70,117,63.0,44.68,15,Rainy,1,43.63,Spring,68.0,241.0,417.0,151.85714285714286,135.1,0.9953244926435111,0.0,-0.7483999225238834,0.4935602143461502,0.9320905459387484,1063.0
2022-05-10,S005,P0009,Groceries,West,380,90,144,97.06,25.4,0,Snowy,0,20.44,Summer,70.0,238.0,220.0,130.71428571428572,130.76666666666668,0.9924041127832443,0.0,-0.7483999225238834,2.9048815114120345,0.2367797947908445,915.0
2022-05-11,S005,P0009,Clothing,West,167,41,83,49.41,53.64,0,Rainy,0,54.95,Spring,90.0,36.0,54.0,131.42857142857142,130.33333333333334,0.9953244926435111,0.0,-0.7483999225238834,1.269686108395786,0.24536205864751648,919.9999999999999
2022-05-12,S005,P0009,Toys,West,418,360,102,356.75,54.77,10,Rainy,0,51.85,Autumn,41.0,76.0,119.0,172.0,138.36666666666667,1.0096550398328077,0.0,-0.7483999225238834,2.428820453224869,0.861038029179622,1204.0
2022-05-13,S005,P0009,Groceries,East,261,180,113,191.65,17.3,5,Rainy,1,20.14,Spring,360.0,308.0,283.0,153.71428571428572,134.93333333333334,0.9953244926435111,0.0,-0.7483999225238834,1.6968514906659236,0.689391037916507,1076.0
2022-05-14,S005,P0009,Furniture,South,389,265,37,276.38,32.78,10,Cloudy,1,31.31,Autumn,180.0,267.0,118.0,153.42857142857142,139.83333333333334,1.0096550398328077,0.0,-0.7483999225238834,2.533730343351633,0.6810588537650989,1074.0
2022-05-15,S005,P0009,Clothing,East,172,65,68,79.99,52.09,15,Sunny,1,50.5,Spring,265.0,68.0,44.0,153.0,140.53333333333333,0.9953244926435111,0.0,-0.7483999225238834,1.123448726322665,0.3776873910517141,1071.0
2022-05-16,S005,P0009,Furniture,North,376,346,21,345.79,89.7,0,Cloudy,1,88.3,Summer,65.0,70.0,143.0,192.42857142857142,147.3,0.9924041127832443,0.0,-0.7483999225238834,1.952956889515471,0.9199680935921297,1347.0
2022-05-17,S005,P0009,Clothing,West,492,427,90,427.86,73.6,20,Rainy,0,69.74,Winter,346.0,90.0,284.0,240.57142857142858,152.06666666666666,1.0026814243408946,0.0,-0.7483999225238834,2.0442808808689974,0.8677098150782361,1684.0
2022-05-18,S005,P0009,Clothing,West,368,89,182,102.2,27.84,15,Snowy,1,27.01,Summer,427.0,41.0,86.0,247.42857142857142,152.16666666666666,0.9924041127832443,0.0,-0.7483999225238834,1.4866970623881803,0.24178212442271121,1732.0
2022-05-19,S005,P0009,Furniture,West,364,26,98,20.54,97.7,5,Snowy,0,94.61,Spring,89.0,360.0,81.0,199.71428571428572,150.33333333333334,0.9953244926435111,0.0,-0.7483999225238834,1.8216915707442625,0.07140895358418016,1398.0
2022-05-20,S005,P0009,Clothing,West,227,187,67,200.71,70.7,20,Snowy,1,72.81,Autumn,26.0,180.0,173.0,200.71428571428572,150.8,1.0096550398328077,0.0,-0.7483999225238834,1.1303976666429536,0.8234258036107441,1405.0
2022-05-21,S005,P0009,Groceries,North,141,26,131,29.75,74.2,0,Rainy,0,76.08,Winter,187.0,265.0,85.0,166.57142857142858,148.83333333333334,1.0026814243408946,0.0,-0.7483999225238834,0.8459758292620211,0.18426647767540752,1166.0
2022-05-22,S005,P0009,Toys,South,110,61,129,74.11,44.97,5,Snowy,0,45.22,Autumn,26.0,65.0,33.0,166.0,149.76666666666668,1.0096550398328077,0.0,-0.7483999225238834,0.6622516556291391,0.5540417801998184,1162.0
2022-05-23,S005,P0009,Groceries,East,351,4,179,9.32,50.52,10,Rainy,1,46.26,Autumn,61.0,346.0,120.0,117.14285714285714,145.9,1.0096550398328077,0.0,-0.7483999225238834,2.99378579261606,0.011392765593847906,820.0
2022-05-24,S005,P0009,Groceries,West,399,47,99,52.77,79.36,0,Sunny,1,78.93,Winter,4.0,427.0,59.0,62.857142857142854,145.5,1.0026814243408946,0.0,-0.7483999225238834,6.337644656228727,0.11776497118516661,440.0
2022-05-25,S005,P0009,Toys,East,196,144,110,155.89,30.05,0,Cloudy,0,29.59,Autumn,47.0,89.0,31.0,70.71428571428571,149.26666666666668,1.0096550398328077,0.0,-0.7483999225238834,2.7678031067177735,0.7343192248852627,494.99999999999994
2022-05-26,S005,P0009,Furniture,South,436,340,76,348.08,20.08,10,Snowy,0,16.79,Summer,144.0,26.0,137.0,115.57142857142857,156.03333333333333,0.9924041127832443,0.0,-0.7483999225238834,3.7692972705940475,0.7796376977757394,809.0
2022-05-27,S005,P0009,Groceries,North,158,120,129,137.12,19.2,5,Rainy,1,14.32,Spring,340.0,187.0,228.0,106.0,152.43333333333334,0.9953244926435111,0.0,-0.7483999225238834,1.4891611687087654,0.7590132827324478,742.0
2022-05-28,S005,P0009,Electronics,South,269,102,137,120.2,31.34,20,Cloudy,0,31.08,Autumn,120.0,26.0,330.0,116.85714285714286,144.83333333333334,1.0096550398328077,0.0,-0.7483999225238834,2.2999877855136193,0.379041248606466,818.0
2022-05-29,S005,P0009,Electronics,West,357,106,53,111.85,34.2,20,Sunny,1,36.05,Winter,102.0,61.0,37.0,123.28571428571429,147.13333333333333,1.0026814243408946,0.0,-0.7483999225238834,2.893365751997221,0.2968356202744329,863.0
2022-05-30,S005,P0009,Electronics,South,134,103,175,115.39,37.74,0,Rainy,1,36.11,Spring,106.0,4.0,69.0,137.42857142857142,148.26666666666668,0.9953244926435111,0.0,-0.7483999225238834,0.9743429936636544,0.7680835197613721,961.9999999999999
2022-05-31,S005,P0009,Groceries,West,151,39,55,56.04,86.81,0,Rainy,1,90.63,Spring,103.0,47.0,15.0,136.28571428571428,149.06666666666666,0.9953244926435111,0.0,-0.7483999225238834,1.107154079815649,0.2581072137657181,954.0
2022-06-01,S005,P0009,Electronics,East,436,176,58,170.24,36.18,10,Sunny,0,34.37,Autumn,39.0,144.0,241.0,140.85714285714286,146.9,1.0096550398328077,0.0,-0.7483999225238834,3.0931387453126584,0.40357716120155923,986.0
2022-06-02,S005,P0009,Toys,South,286,157,133,160.24,80.54,20,Cloudy,0,79.49,Winter,176.0,340.0,238.0,114.71428571428571,144.2,1.0026814243408946,0.0,-0.7483999225238834,2.4909792211024016,0.5487591751135966,803.0
2022-06-03,S005,P0009,Toys,West,220,20,42,34.12,86.21,10,Rainy,0,85.19,Spring,157.0,120.0,36.0,100.42857142857143,143.66666666666666,0.9953244926435111,0.0,-0.7483999225238834,2.1884325706977408,0.09086778736937756,703.0
2022-06-04,S005,P0009,Toys,East,137,119,129,123.21,25.39,20,Cloudy,1,21.05,Spring,20.0,102.0,76.0,102.85714285714286,145.1,0.9953244926435111,0.0,-0.7483999225238834,1.3306507562092411,0.8679795769511306,720.0
2022-06-05,S005,P0009,Clothing,West,55,39,108,37.68,53.86,0,Cloudy,1,55.84,Winter,119.0,106.0,308.0,93.28571428571429,136.13333333333333,1.0026814243408946,0.0,-0.7483999225238834,0.5889551782163072,0.7078039927404719,653.0
2022-06-06,S005,P0009,Toys,East,391,44,43,62.96,29.69,5,Cloudy,0,33.64,Autumn,39.0,103.0,267.0,84.85714285714286,128.7,1.0096550398328077,0.0,-0.7483999225238834,4.602320497729948,0.11250319611352595,594.0
2022-06-07,S005,P0009,Toys,North,138,69,144,84.17,77.23,15,Cloudy,1,77.59,Autumn,44.0,39.0,68.0,89.14285714285714,128.73333333333332,1.0096550398328077,0.0,-0.7483999225238834,1.5463422442772532,0.499637943519189,624.0
2022-06-08,S005,P0009,Furniture,South,157,27,107,45.57,10.44,10,Sunny,1,11.34,Winter,69.0,176.0,70.0,67.85714285714286,127.3,1.0026814243408946,0.0,-0.7483999225238834,2.310279587975615,0.1718650541056652,475.0
2022-06-09,S005,P0009,Clothing,North,462,152,164,144.29,80.41,0,Rainy,1,76.44,Autumn,27.0,157.0,90.0,67.14285714285714,129.36666666666667,1.0096550398328077,0.0,-0.7483999225238834,6.870618228170811,0.32893313135684915,470.0
2022-06-10,S005,P0009,Clothing,South,261,58,118,54.32,99.71,15,Rainy,0,103.42,Winter,152.0,20.0,41.0,72.57142857142857,129.93333333333334,1.0026814243408946,0.0,-0.7483999225238834,3.5915077648908986,0.22213711221754115,508.0
2022-06-11,S005,P0009,Electronics,South,315,40,156,52.5,69.48,5,Cloudy,1,71.55,Autumn,58.0,119.0,360.0,61.285714285714285,119.26666666666667,1.0096550398328077,0.0,-0.7483999225238834,5.131487084012101,0.12694382735639478,429.0
2022-06-12,S005,P0009,Clothing,South,163,11,105,28.62,55.83,0,Rainy,1,55.55,Winter,40.0,39.0,180.0,57.285714285714285,113.63333333333334,1.0026814243408946,0.0,-0.7483999225238834,2.8404281802340057,0.0674432863274065,401.0
2022-06-13,S005,P0009,Clothing,North,450,301,31,312.7,29.71,0,Sunny,0,32.67,Summer,11.0,44.0,265.0,94.0,114.83333333333333,0.9924041127832443,0.0,-0.7483999225238834,4.782146652497343,0.6687402799377916,658.0
2022-06-14,S005,P0009,Electronics,South,317,264,193,267.41,36.75,5,Sunny,0,36.19,Winter,301.0,69.0,65.0,121.85714285714286,121.46666666666667,1.0026814243408946,0.0,-0.7483999225238834,2.599273749560736,0.8325449385052034,853.0
2022-06-15,S005,P0009,Clothing,East,362,117,22,133.37,10.15,15,Snowy,1,9.69,Autumn,264.0,27.0,346.0,134.71428571428572,113.83333333333333,1.0096550398328077,0.0,-0.7483999225238834,2.6851753735297232,0.32311516155758074,943.0
2022-06-16,S005,P0009,Clothing,North,138,35,182,25.05,86.22,0,Sunny,1,83.22,Summer,117.0,152.0,427.0,118.0,100.76666666666667,0.9924041127832443,0.0,-0.7483999225238834,1.1685012701100763,0.25343953656770457,826.0
2022-06-17,S005,P0009,Toys,East,231,60,169,74.01,24.07,15,Sunny,0,25.13,Autumn,35.0,58.0,89.0,118.28571428571429,99.8,1.0096550398328077,0.0,-0.7483999225238834,1.9512489441293592,0.2596278667243618,828.0
2022-06-18,S005,P0009,Electronics,South,367,22,158,16.35,83.11,10,Cloudy,1,82.54,Winter,60.0,40.0,26.0,115.71428571428571,99.66666666666667,1.0026814243408946,0.0,-0.7483999225238834,3.1688664117429384,0.059929174611822386,810.0
2022-06-19,S005,P0009,Groceries,North,137,105,158,122.13,37.22,5,Snowy,0,33.61,Summer,22.0,11.0,187.0,129.14285714285714,96.93333333333334,0.9924041127832443,0.0,-0.7483999225238834,1.0600198960981542,0.7658643326039387,904.0
2022-06-20,S005,P0009,Clothing,North,473,33,50,39.23,70.45,0,Sunny,1,73.33,Spring,105.0,301.0,26.0,90.85714285714286,97.16666666666667,0.9953244926435111,0.0,-0.7483999225238834,5.200251295743678,0.06975269499048826,636.0
2022-06-21,S005,P0009,Electronics,South,379,197,25,211.8,87.47,5,Snowy,1,91.36,Spring,33.0,264.0,61.0,81.28571428571429,101.7,0.9953244926435111,0.0,-0.7483999225238834,4.656836931718448,0.5196518069111052,569.0
2022-06-22,S005,P0009,Clothing,West,137,15,138,29.54,77.45,15,Cloudy,1,80.84,Spring,197.0,117.0,4.0,66.71428571428571,102.06666666666666,0.9953244926435111,0.0,-0.7483999225238834,2.050459696386573,0.10940919037199125,466.99999999999994
2022-06-23,S005,P0009,Groceries,North,293,252,185,270.98,87.73,0,Cloudy,1,88.59,Winter,15.0,35.0,47.0,97.71428571428571,108.9,1.0026814243408946,0.0,-0.7483999225238834,2.9954724696947572,0.8597748208802456,684.0
2022-06-24,S005,P0009,Electronics,South,426,391,146,409.17,76.82,5,Sunny,1,80.56,Autumn,252.0,60.0,144.0,145.0,117.13333333333334,1.0096550398328077,0.0,-0.7483999225238834,2.9359062715368713,0.9176249706641633,1015.0
2022-06-25,S005,P0009,Furniture,East,498,283,136,294.78,97.17,20,Rainy,0,95.12,Spring,391.0,22.0,340.0,182.28571428571428,115.23333333333333,0.9953244926435111,0.0,-0.7483999225238834,2.730477011044098,0.5681590042160208,1276.0
2022-06-26,S005,P0009,Groceries,North,491,162,104,165.04,46.37,15,Cloudy,0,46.17,Winter,283.0,105.0,120.0,190.42857142857142,116.63333333333334,1.0026814243408946,0.0,-0.7483999225238834,2.5770413136387496,0.3298717165546732,1333.0
2022-06-27,S005,P0009,Clothing,East,70,3,24,11.83,30.95,20,Sunny,0,28.45,Autumn,162.0,33.0,102.0,186.14285714285714,113.33333333333333,1.0096550398328077,0.0,-0.7483999225238834,0.3758533404924446,0.0427960057061341,1303.0
2022-06-28,S005,P0009,Furniture,East,220,4,165,5.64,49.77,0,Cloudy,1,45.73,Winter,3.0,197.0,106.0,158.57142857142858,109.93333333333334,1.0026814243408946,0.0,-0.7483999225238834,1.386513009813631,0.01817355747387551,1110.0
